road,count
桃園市中壢區中園路二段,183
桃園市桃園區南平路,181
桃園市平鎮區延平路,181
桃園市大溪區員林路二段,178
桃園市桃園區文中路,178
桃園市桃園區國際路二段,178
桃園市中壢區中豐路,172
桃園市中壢區普忠路,170
桃園市大溪區信義路,164
桃園市蘆竹區南青路,163
桃園市八德區白鷺里廣福路,163
桃園市平鎮區龍南路,159
桃園縣桃園市春日路,157
桃園市中壢區龍岡路二段,157
桃園市中壢區健行路,155
桃園市八德區瑞泰里介壽路二段,152
桃園市平鎮區延平路二段,151
桃園市龍潭區中豐路上林段,149
桃園市八德區竹園里長興路,149
桃園市中壢區中豐北路,148
桃園市楊梅區永美路,147
桃園縣桃園市永安路,146
桃園市蘆竹區南山路一段,144
桃園市大溪區大鶯路,144
桃園市桃園區力行路,143
桃園市大園區田心里大觀路,142
桃園市八德區新興路,142
桃園市桃園區大同路,141
桃園市桃園區三民路一段,139
桃園市中壢區永福路,137
桃園市龍潭區聖亭路,137
桃園市大園區大觀路,136
桃園市龜山區南上路,135
桃園市蘆竹區中山路,135
桃園市中壢區永福里中園路,133
桃園市中壢區西園路,132
桃園市桃園區建新街,132
桃園市楊梅區中山北路二段,132
桃園市平鎮區延平路三段,131
桃園市桃園區萬壽路三段,130
桃園市中壢區國道1號,129
桃園市大溪區永昌路,128
桃園市大園區大園里中正東路,128
桃園市中壢區普義路,128
桃園市龜山區文*街,127
桃園市桃園區青溪里春日路,126
桃園市中壢區忠孝路,126
桃園市桃園區三民路二段,124
桃園市桃園區大業路一段,124
桃園市桃園區新埔里經國路,123
桃園市龜山區光?路,123
桃園市大溪區台七乙線,122
桃園市八德區廣隆里廣福路,122
桃園市桃園區中埔里永安路,121
桃園市八德區介壽路2段,120
桃園市桃園區大興里春日路,120
桃園市桃園區成功路三段,120
桃園市大溪區石園路,120
桃園市龜山區明德路,120
桃園市八德區永豐里永豐路,119
桃園市平鎮區金陵路三段,118
桃園市中壢區環西路二段,118
桃園市中壢區文化路,118
桃園市蘆竹區中興路,118
桃園市桃園區寶慶路,117
桃園市中壢區吉林路,116
桃園市龜山區萬壽路1段,116
桃園市龜山區頂湖路,115
桃園市中壢區中美路,115
桃園市中壢區高鐵南路,114
桃園市桃園區福林里介壽路,114
桃園市龜山區復興三路,114
桃園市中壢區興仁路二段,114
桃園市八德區永豐里中華路,113
桃園市中壢區中華路1段,113
桃園市桃園區同安里中正路,111
桃園市龍潭區北龍路,111
桃園市平鎮區南豐路,110
桃園市中壢區中央西路二段,110
桃園市中壢區中央西路,109
桃園市大溪區埔頂路一段,109
桃園市桃園區汴洲里春日路,109
桃園市大園區南港里大觀路,109
桃園市龍潭區中豐路高平段,108
桃園市中壢區志廣路,107
桃園市桃園區萬壽里萬壽路三段,107
桃園市中壢區普忠里新中北路,106
桃園市大園區埔心里中正東路一段,106
桃園市平鎮區南東路,106
桃園市中壢區中央東路,105
桃園市大溪區員林路三段,105
桃園市大溪區台7乙線,104
桃園市蘆竹區南山路三段,104
桃園市大溪區國道3號,104
桃園市大園區五權里五青路,103
桃園市龜山區建國東路,103
桃園市蘆竹區忠孝西路,102
桃園市桃園區龍安街,102
桃園市大園區中正東路,102
桃園市蘆竹區龍安街,101
桃園市八德區大湳里和平路,101
桃園市中壢區民權路,101
桃園市中壢區中福路,101
桃園市桃園區西埔里富國路,100
桃園市楊梅區中山北路一段,100
桃園市桃園區建國路,100
桃園市中壢區龍昌路,100
桃園市楊梅區國道1號,99
桃園市平鎮區南勢里中豐路南勢二段,99
桃園市桃園區龍壽街,99
桃園市大園區五權里中正東路三段,99
桃園市中壢區中正路四段,99
桃園市龜山區文化七路,99
桃園市楊梅區新農街,98
桃園市八德區茄苳路,98
桃園市桃園區延平路,97
桃園市龜山區光峰路,97
桃園市桃園區中信里中山路,97
桃園市平鎮區金陵路二段,96
桃園市大溪區復興路一段,96
桃園市中壢區環西路,95
桃園市蘆竹區海山路,95
桃園市中壢區中山東路四段,95
桃園市龍潭區東龍路,95
桃園市蘆竹區新南路一段,94
桃園市龜山區自強東路,94
桃園市八德區大和里介壽路二段,93
桃園市平鎮區宋屋里延平路三段,93
桃園市八德區廣興路,93
桃園市桃園區中正三街,93
桃園市桃園區武陵里復興路,93
桃園市龜山區青山路,93
桃園市桃園區民族路,92
桃園市桃園區大興路,92
桃園縣桃園市復興路,91
桃園市大溪區中華路,91
桃園市平鎮區陸橋南路,90
桃園市桃園區泰山里中山路,90
桃園市中壢區龍東里龍東路,90
桃園市桃園區莊敬里中正路,89
桃園市桃園區同安街,88
桃園市桃園區中路,88
桃園市中壢區新明路,88
桃園市蘆竹區大竹北路,88
桃園市大溪區仁和路一段,87
桃園市大園區埔心里中正東路,87
桃園市中壢區龍岡圓環,87
桃園市八德區東勇街,86
桃園市中壢區領航南路,86
桃園市大園區三民路二段,86
桃園市大溪區埔頂路二段,86
桃園市蘆竹區南竹路五段,86
桃園市大園區?林路,86
桃園市中壢區莊敬路,86
桃園市中壢區領航北路,85
桃園市八德區興仁里中山路,84
桃園市蘆竹區南竹路一段,84
桃園市蘆竹區南竹路四段,84
桃園市桃園區大興西路一段,84
桃園市中壢區民族路六段,84
桃園市大溪區員林路,83
桃園市中壢區民族路三段,83
桃園市龜山區頂興路,82
桃園市八德區大華里介壽路二段,82
桃園市中壢區實踐路,82
桃園市八德區福興里建國路,82
桃園市桃園區正光路,82
桃園縣桃園市桃鶯路,81
桃園市中壢區廣州路,81
桃園市八德區廣德里建國路,81
桃園市桃園區莊敬路二段,81
桃園市楊梅區中山里中山北路一段,80
桃園市中壢區榮安一街,80
桃園市桃園區武陵里大同路,80
桃園市龍潭區上林里中豐路上林段,80
桃園市平鎮區中豐路一段,80
桃園市龍潭區大昌路一段,80
桃園市八德區中山路,80
桃園市八德區福德一路,79
桃園市龜山區德明路,79
桃園市中壢區東園路,79
桃園市中壢區三光路,79
桃園市蘆竹區六福路,79
桃園市楊梅區中興路,79
桃園市中壢區中和路,79
桃園市桃園區中正里中山路,78
桃園市平鎮區民族路,78
桃園市八德區興仁里長興路,78
桃園市平鎮區南勢里南東路,78
桃園市龍潭區中正里中正路,78
桃園市蘆竹區新興街,78
桃園市八德區大發里福德一路,77
桃園市八德區大福里介壽路一段,77
桃園市中壢區忠義里中華路二段,77
桃園市桃園區國強一街,77
桃園市新屋區中華路,77
桃園市平鎮區新富里中豐路,77
桃園市桃園區西埔里永安路,77
桃園市桃園區成功路二段,77
桃園市平鎮區育達路,77
桃園市八德區大智里介壽路一段,77
桃園市桃園區龍安里文中路,76
桃園市中壢區新興路,76
桃園市中壢區高鐵北路,76
桃園市中壢區後興路二段,76
桃園市桃園區大有里大有路,76
桃園市平鎮區南平路二段,76
桃園市大溪區復興路,75
桃園市中壢區龍慈路,75
桃園市桃園區三元里成功路三段,75
桃園市八德區瑞豐里興豐路,75
桃園市八德區瑞發里介壽路二段,75
桃園縣桃園市三民路三段,74
桃園市桃園區大興西路,74
桃園市桃園區建國里桃鶯路,74
桃園市龍潭區龍華路,74
桃園市桃園區大興里大業路一段,73
桃園市龜山區樹人路,73
桃園市中壢區龍岡路一段,73
桃園市蘆竹區長興路三段,73
桃園市中壢區新中北路二段,73
桃園市桃園區西門里三民路三段,73
桃園縣桃園市民生路,72
桃園市龜山區華亞三路,72
桃園市蘆竹區南工路,72
桃園縣桃園市三民路,71
桃園市龍潭區高平里中豐路高平段,71
桃園市龜山區國道1號,71
桃園市龜山區自強西路,70
桃園市平鎮區金陵路五段,70
桃園市楊梅區大成路,70
桃園市八德區大成里建國路,70
桃園市龍潭區聖亭路八德段,70
桃園市中壢區忠義里中華路,69
桃園市桃園區東埔里中正路,69
桃園市桃園區中正五街,69
桃園市桃園區福林里建新街,69
桃園市平鎮區南平路,69
桃園市龜山區南祥路,69
桃園市桃園區武陵里民生路,69
桃園市桃園區大林路,68
桃園市桃園區春日里春日路,68
桃園市中壢區元化路二段,68
桃園市桃園區三民里三民路一段,68
桃園市八德區大忠里介壽路一段,68
桃園市八德區興仁里興豐路,68
桃園市大園區橫峰里中正東路,68
桃園市桃園區中山東路,68
桃園市平鎮區中豐路南勢一段,68
桃園市八德區瑞祥里介壽路二段,68
桃園市中壢區三民里中正路,67
桃園市八德區茄苳里永豐路,67
桃園市桃園區永興里中正路,67
桃園市中壢區民權路三段,67
桃園縣桃園市介壽路,66
桃園市桃園區國道2號,66
桃園市中壢區民族路五段,66
桃園市八德區福國北街,66
桃園市八德區大成里廣福路,66
桃園市龍潭區神龍路,66
桃園市八德區大信里興豐路,66
桃園市大溪區慈湖路,65
桃園市蘆竹區仁愛路一段,65
桃園市桃園區光興里中山路,65
桃園市八德區大正里介壽路一段,65
桃園市中壢區自強一路,65
桃園市平鎮區新貴里中豐路,65
桃園市八德區新生路,65
桃園市平鎮區延平路2段,65
桃園縣桃園市經國路,64
桃園市八德區桃德路,64
桃園市平鎮區復旦路二段,64
桃園市八德區大發里和平路,64
桃園市桃園區武陵里中正路,64
桃園市龜山區文明路,64
桃園市平鎮區新貴里中豐路一段,64
桃園市平鎮區建安里平東路,64
桃園市中壢區仁愛里新中北路,64
桃園市八德區大明里桃鶯路,64
桃園市蘆竹區五福一路,64
桃園縣桃園市國際路一段,63
桃園市八德區竹園里新興路,63
桃園市中壢區龍岡路,63
桃園市八德區大強里東勇街,63
桃園市平鎮區新勢里延平路一段,63
桃園市中壢區文中路二段,63
桃園市中壢區普忠里環中東路,62
桃園市中壢區水尾里新生路,62
桃園市八德區大安里興豐路,62
桃園市楊梅區紅梅里中山路,62
桃園市蘆竹區新生路,62
桃園市桃園區新埔里大興西路一段,61
桃園市中壢區中正路二段,61
桃園市桃園區莊敬路一段,61
桃園市龍潭區烏樹林里中豐路,61
桃園市楊梅區楊明里新農街,61
桃園市八德區大勇里介壽路一段,61
桃園市中壢區後寮一路,61
桃園市龍潭區國道3號,61
桃園市桃園區南門里復興路,60
桃園市中壢區忠義里中華路一段,60
桃園市中壢區永福里南園二路,60
桃園市龍潭區中興里中興路,60
桃園市龜山區復興二路,60
桃園市楊梅區中山路,60
桃園市平鎮區中興路平鎮段,60
桃園市蘆竹區海山路一段,60
桃園市龍潭區中正路三林段,60
桃園市桃園區寶山街,60
桃園市蘆竹區奉化路,60
桃園市大園區大園里中山南路,59
桃園市中壢區永福里西園路,59
桃園市大溪區武嶺橋西端,59
桃園市八德區瑞興里建國路,59
桃園市楊梅區大同里楊新北路,59
桃園市桃園區新埔里南平路,59
桃園市蘆竹區八德一路,59
桃園市平鎮區延平路3段,59
桃園市八德區瑞發里興豐路,58
桃園市平鎮區北富里金陵路三段,58
桃園市蘆竹區富國路三段,58
桃園市中壢區福州二街,58
桃園市平鎮區國道1號,58
桃園市平鎮區延平路一段,58
桃園市平鎮區振興西路,58
桃園市楊梅區梅獅路二段,58
桃園市楊梅區埔心里永美路,57
桃園市桃園區豐林里三民路三段,57
桃園市平鎮區義興里延平路二段,57
桃園市平鎮區廣泰路,57
桃園市大園區大園里中山北路,57
桃園市桃園區青溪里三民路二段,57
桃園市桃園區中寧里大興西路二段,57
桃園市八德區東勇北路,57
桃園市中壢區慈惠三街,57
桃園市龜山區萬壽路,56
桃園市中壢區文化二路,56
桃園市桃園區中和里中正路,56
桃園市龜山區忠義路三段,56
桃園市桃園區縣府路,56
桃園市平鎮區北興里金陵路二段,56
桃園市中壢區中華路2段,56
桃園市桃園區南埔里永安路,56
桃園市桃園區福安里介壽路,56
桃園市中壢區中正路三段,56
桃園市龍潭區中豐路中山段,56
桃園市桃園區中寧里中正路,56
桃園市中壢區中山東路2段,56
桃園市八德區龍友里新生路,55
桃園市大溪區文化路,55
桃園市新屋區清華里中華路,55
桃園市八德區大愛里和平路,55
桃園市中壢區龍興路,55
桃園市八德區廣興里廣興路,55
桃園市中壢區文化里吉林路,55
桃園市桃園區永安里永安路,55
桃園市八德區大興路,55
桃園市八德區廣興里新興路,55
桃園市龜山區文興路,55
桃園市平鎮區新光路,54
桃園市桃園區北門里民生路,54
桃園市新屋區新生里中山路,54
桃園市中壢區弘揚路,54
桃園市桃園區永安北路,54
桃園市中壢區新街里延平路,54
桃園市龍潭區中山里中正路,54
桃園市桃園區會稽里大有路,54
桃園市蘆竹區光明路二段,54
桃園市中壢區中央里元化路,54
桃園市蘆竹區富國路二段,54
桃園市中壢區中央西路一段,54
桃園市桃園區中信里國際路二段,54
桃園市觀音區大觀路二段,54
桃園市桃園區豐林里介壽路,54
桃園市蘆竹區仁愛路三段,54
桃園市龜山區龜山一路,54
桃園市龍潭區龍源路,54
桃園市大溪區復興路二段,53
桃園市中壢區石頭里延平路,53
桃園市八德區廣德里新興路,53
桃園市桃園區宏昌六街,53
桃園市蘆竹區五福路,53
桃園市中壢區中山東路3段,53
桃園市桃園區雲林里桃鶯路,52
桃園市桃園區文化里中正路,52
桃園市龍潭區中原路一段,52
桃園市蘆竹區海山路二段,52
桃園市觀音區中山路二段,52
桃園市桃園區中興里永安路,52
桃園市平鎮區德育路,52
桃園市桃園區永安里中正路,52
桃園市中壢區長沙路,52
桃園市龜山區茶專路,52
桃園市平鎮區振興路,52
桃園市龜山區中和南路,52
桃園市平鎮區中豐路南勢2段,52
桃園市八德區國道2號,51
桃園市中壢區環中東路2段,51
桃園市龍潭區民族路,51
桃園市桃園區龍山里龍壽街,51
桃園市桃園區中成里永安路,51
桃園縣桃園市中德里國際路一段,50
桃園市桃園區中成里大興西路三段,50
桃園市桃園區龍山里中山路,50
桃園市楊梅區楊梅里楊新路,50
桃園市平鎮區民族路二段,50
桃園市楊梅區中山南路,50
桃園市八德區桃鶯路,50
桃園市中壢區中北路2段,50
桃園市大園區橫峰里中山南路,50
桃園市新屋區清華里中山東路一段,50
桃園市八德區龍南路,50
桃園市桃園區三元里大有路,50
桃園市龜山區忠義路1段,50
桃園縣桃園市南平路,49
桃園市桃園區春日里大興路,49
桃園市八德區大昌里介壽路二段,49
桃園市平鎮區金陵路四段,49
桃園市龍潭區中原路二段,49
桃園市龍潭區龍平路,49
桃園市龍潭區烏林里中豐路,49
桃園市八德區大義里介壽路一段,49
桃園市大園區桃園國際機場航勤北路,49
桃園市桃園區青溪里三民路,49
桃園市楊梅區中山里環東路,49
桃園縣桃園市文中路,48
桃園縣桃園市萬壽路三段,48
桃園市楊梅區民族路五段,48
桃園市中壢區石頭里中山路,48
桃園市大溪區三元一街,48
桃園市楊梅區幼獅路一段,48
桃園市桃園區文明里復興路,48
桃園市桃園區東門里春日路,48
桃園市大園區田心里和平西路,48
桃園市大溪區台3線,48
桃園市八德區義勇街,48
桃園市大園區果林路,48
桃園市大園區海口里三民路一段,48
桃園市平鎮區環南路二段,48
桃園市桃園區同安里大興西路一段,48
桃園市蘆竹區油管路,48
桃園市桃園區龍鳳里龍安街,47
桃園市桃園區文化里復興路,47
桃園市龜山區忠義路2段,47
桃園市桃園區國際路,47
桃園市桃園區三民里三民路,47
桃園市大園區,47
桃園市桃園區光興里縣府路,47
桃園市蘆竹區錦溪路,47
桃園市桃園區中正,47
桃園市楊梅區永寧里校前路,47
桃園市中壢區月桃路,47
桃園市中壢區普仁里新中北路,47
桃園市新屋區中山路,47
桃園市平鎮區金陵路2段,47
桃園市大溪區瑞安路一段,47
桃園市龍潭區中興路九龍段,47
桃園縣桃園市大興里春日路,46
桃園縣桃園市大林里桃鶯路,46
桃園市楊梅區仁美里永美路,46
桃園市龍潭區凌雲里聖亭路,46
桃園市中壢區新生路二段,46
桃園市桃園區西湖里中山路,46
桃園市平鎮區東豐路,46
桃園市中壢區義民路,46
桃園市桃園區民生里民生路,46
桃園市桃園區中華路,46
桃園市桃園區慈文里慈文路,46
桃園市桃園區春日,46
桃園市龜山區壽山路,46
桃園市龜山區復興北路,46
桃園市楊梅區梅高路,46
桃園縣桃園市國際路二段,45
桃園市平鎮區新勢里中豐路,45
桃園市中壢區福州一街,45
桃園市中壢區龍岡里龍岡路三段,45
桃園市八德區瑞祥里興豐路,45
桃園市中壢區福州路,45
桃園市大園區中華路,45
桃園市楊梅區四維里文化街,45
桃園市大園區中正東路一段,45
桃園市龍潭區福龍路二段,45
桃園市龍潭區健行路,45
桃園市平鎮區平安里南平路,45
桃園市龍潭區永興里中興路,45
桃園市桃園區忠義里成功路三段,45
桃園市桃園區上海路,45
桃園市蘆竹區國道2號,45
桃園市八德區霄裡里龍南路,45
桃園市中壢區晉元路,45
桃園市楊梅區楊明里中山北路一段,45
桃園縣桃園市青溪里春日路,44
桃園市桃園區信光里民生路,44
桃園市蘆竹區南山路,44
桃園市蘆竹區南竹路,44
桃園市楊梅區文化街,44
桃園市蘆竹區南竹路三段,44
桃園市大溪區埔頂路,44
桃園市蘆竹區長興路四段,44
桃園市大溪區台7線,44
桃園市大溪區台七線,44
桃園市桃園區中山里國際路一段,44
桃園市平鎮區復旦路,44
桃園市中壢區成功路,44
桃園市大園區中山南路,44
桃園市平鎮區金陵路3段,44
桃園市平鎮區東勢里金陵路五段,43
桃園市八德區茄苳里中華路,43
桃園市新屋區台66線,43
桃園市中壢區遠東路,43
桃園市八德區忠勇街,43
桃園市桃園區信光里中正路,43
桃園市龍潭區中山里北龍路,43
桃園市中壢區莒光路,43
桃園市楊梅區校前路,43
桃園市八德區介壽,43
桃園市中壢區中山,43
桃園市龍潭區大昌路二段,43
桃園市龜山區文化五路,43
桃園市龜山區忠義路,43
桃園市大溪區康莊路三段,43
桃園市大園區和平西路,43
桃園市八德區福國街,43
桃園市桃園區樹仁三街,43
桃園市中壢區長春路,43
桃園市中壢區明德路,43
桃園市大園區五權里中正東路二段,43
桃園市桃園區大林里樹仁三街,42
桃園市中壢區中央里延平路,42
桃園市龜山區自強北路,42
桃園市蘆竹區大興路,42
桃園市新屋區台31線,42
桃園市觀音區大同里中山路二段,42
桃園市八德區大仁里和平路,42
桃園市八德區廣興里廣福路,42
桃園市楊梅區楊新路,42
桃園市龜山區大湖路,42
桃園市龜山區三民路,42
桃園市平鎮區三興路,42
桃園市桃園區永安里中正三街,42
桃園市平鎮區和平路,42
桃園市平鎮區建安里金陵路四段,42
桃園市龍潭區民生路,42
桃園縣桃園市大同路,41
桃園市平鎮區環南路三段,41
桃園市新屋區永安里中山西路三段,41
桃園市中壢區中央里中央東路,41
桃園市桃園區南門里三民路三段,41
桃園市蘆竹區南福街,41
桃園市大園區中正東路三段,41
桃園市復興區台7線,41
桃園市大園區中山北路,41
桃園市蘆竹區桃園街,41
桃園市桃園區中成里國際路二段,41
桃園市平鎮區文化街,41
桃園市龜山區新興街,41
桃園市桃園區三民,41
桃園市龍潭區文化路,41
桃園市桃園區中聖里中山路,41
桃園市觀音區中山路一段,41
桃園市平鎮區湧光路,41
桃園市中壢區興仁路一段,41
桃園市蘆竹區上竹路,41
桃園市中壢區龍岡路3段,41
桃園市中壢區龍昌里龍昌路,40
桃園市中壢區華勛街,40
桃園市平鎮區山峰里中豐路山頂段,40
桃園市桃園區民安路,40
桃園市大溪區慈光街,40
桃園市桃園區忠義里大業路一段,40
桃園市新屋區頭洲里民族路六段,40
桃園市龍潭區中山里大昌路一段,40
桃園市楊梅區秀才路,40
桃園市新屋區新屋里中華路,40
桃園市中壢區日新路,40
桃園市中壢區石頭里中和路,40
桃園市中壢區昆明街,40
桃園市桃園區東門里成功路二段,40
桃園市桃園區中埔一街,40
桃園市新屋區新屋里中山路,40
桃園市桃園區南埔里大興西路二段,40
桃園市龍潭區成功路,40
桃園市中壢區忠義路,40
桃園市蘆竹區長安路二段,40
桃園市中壢區新生路三段,40
桃園市平鎮區中庸路,40
桃園縣桃園市三民路一段,39
桃園市桃園區中平路,39
桃園市八德區霄裡里長興路,39
桃園市楊梅區秀才里秀才路,39
桃園市桃園區青溪里三民路一段,39
桃園市龍潭區東興里中興路,39
桃園市八德區福興里廣興路,39
桃園市桃園區大業路二段,39
桃園市桃園區寶山里寶山街,39
桃園市大園區溪海里和平西路一段,39
桃園市桃園區自強里經國路,39
桃園市八德區瑞德里介壽路二段,39
桃園市中壢區溪州街,39
桃園市中壢區中央里中美路,39
桃園市觀音區成功路一段,39
桃園市平鎮區義民里環南路,39
桃園市楊梅區四維里永美路,39
桃園市蘆竹區山林路三段,39
桃園市楊梅區環東路,39
桃園市平鎮區營德路,38
桃園市龜山區大坑路一段,38
桃園市八德區大竹里興豐路,38
桃園市八德區和強路,38
桃園市中壢區中央里中山路,38
桃園市復興區台七線,38
桃園市桃園區東山里復興路,38
桃園市平鎮區快速路二段,38
桃園市平鎮區台66線路,38
桃園市桃園區文明里大同路,38
桃園市龍潭區中山里中豐路,38
桃園市楊梅區瑞坪里梅獅路二段,38
桃園市桃園區萬壽路,38
桃園市八德區大義里義勇街,38
桃園市桃園區文中里文中路,38
桃園市平鎮區洪圳路,38
桃園市桃園區民光東路,38
桃園市龜山區民生北路1段,38
桃園縣桃園市中路,37
桃園縣桃園市慈文路,37
桃園縣桃園市大興西路三段,37
桃園市大溪區慈康路,37
桃園市桃園區中泰里中山路,37
桃園市楊梅區東流里中山南路,37
桃園市桃園區建國里大林路,37
桃園市中壢區正義里中北路二段,37
桃園市楊梅區埔心里中興路,37
桃園市中壢區永清街,37
桃園市八德區瑞德里興豐路,37
桃園市桃園區同安里南平路,37
桃園市桃園區信光里慈文路,37
桃園市楊梅區梅溪里中山北路二段,37
桃園市平鎮區中豐路1段,37
桃園市桃園區自強路,37
桃園市桃園區北埔路,37
桃園市龜山區青山路二段,37
桃園市中壢區民族路二段,37
桃園市中壢區中原里中華路一段,37
桃園市龜山區明興街,37
桃園市平鎮區快速路一段,37
桃園市蘆竹區新南路二段,37
桃園市桃園區東山里春日路,37
桃園市龍潭區龍新路三和段,37
桃園市蘆竹區山?路,37
桃園市平鎮區湧光里南豐路,36
桃園市龍潭區中正路上華段,36
桃園市楊梅區幼獅路二段,36
桃園市桃園區昆明路,36
桃園市桃園區長春路,36
桃園市平鎮區義民路,36
桃園市楊梅區大平里中山南路,36
桃園市桃園區玉山街,36
桃園市桃園區龍壽里龍壽街,36
桃園市楊梅區水美里楊新路一段,36
桃園市平鎮區華安里平東路,36
桃園市平鎮區湧光里中豐路山頂段,36
桃園市桃園區泰昌三街,36
桃園市八德區大同里福國北街,36
桃園市新屋區中興路,36
桃園市平鎮區鎮興里中興路平鎮段,36
桃園市平鎮區平東路一段,36
桃園縣桃園市建國路,35
桃園市觀音區新生路,35
桃園市平鎮區東安里平東路,35
桃園市平鎮區民族路三段,35
桃園市大園區國道2號,35
桃園市中壢區普慶里環中東路,35
桃園市八德區大和里建國路,35
桃園市桃園區龍安里大興西路三段,35
桃園市平鎮區福龍路一段,35
桃園市蘆竹區南祥路,35
桃園市桃園區南華里三民路三段,35
桃園市中壢區普慶里中山東路二段,35
桃園市桃園區同安里同安街,35
桃園市八德區白鷺里永豐路,35
桃園市桃園區新埔六街,35
桃園市龍潭區新龍路,35
桃園市平鎮區自由街,35
桃園市八德區公園路,35
桃園縣桃園市大業路一段,34
桃園縣桃園市汴洲里春日路,34
桃園縣桃園市大興西路二段,34
桃園縣桃園市建新街,34
桃園市八德區大宏里桃德路,34
桃園市中壢區民權路二段,34
桃園市大園區大園里新生路,34
桃園市桃園區永興里三民路三段,34
桃園市大園區平安路,34
桃園市龜山區大坑路二段,34
桃園市楊梅區瑞塘里萬大路,34
桃園市八德區大勇里東勇北路,34
桃園市大園區大園里中華路,34
桃園市八德區茄苳里茄苳路,34
桃園市桃園區福安里建國路,34
桃園市桃園區中央街,34
桃園市中壢區興南里新生路,34
桃園市桃園區玉山里復興路,34
桃園市桃園區中埔里富國路,34
桃園市平鎮區新安里平東路,34
桃園市楊梅區楊湖路一段,34
桃園市蘆竹區六福一路,34
桃園市中壢區中央西路2段,34
桃園市中壢區中原里忠孝路,34
桃園市龍潭區龍元路,34
桃園市中壢區康樂路,34
桃園市中壢區普忠里普忠路,34
桃園市桃園區永安里力行路,34
桃園市中壢區東興里中北路二段,34
桃園市蘆竹區南昌路,34
桃園市中壢區中美路二段,34
桃園市中壢區興平路,34
桃園市八德區廣興里建國路,34
桃園市平鎮區南平路2段,34
桃園市桃園區國聖一街,34
桃園市大園區大竹南路,34
桃園市桃園區文化里中華路,33
桃園市龍潭區梅龍路,33
桃園市桃園區長沙街,33
桃園市蘆竹區濱海路一段,33
桃園市八德區中華,33
桃園市中壢區興仁里興仁路二段,33
桃園市中壢區石頭里中正路,33
桃園市中壢區中原里中華路,33
桃園市中壢區仁美里中山東路三段,33
桃園市中壢區普仁里中山東路,33
桃園市桃園區同安里新埔六街,33
桃園市平鎮區德育路二段,33
桃園市蘆竹區長興路一段,33
桃園市桃園區寶慶里寶慶路,33
桃園市中壢區龍岡路2段,33
